a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,class
2,1,3,4,5,1,4,3,2,5,1.3069,1.3378,1.4103,1.5017,1.5074,0.55986,0.64554,0.81504,0.86545,0.92589,1
2,1,3,4,5,1,4,3,2,5,1.5336,1.6114,1.735,1.7671,1.8976,1.1032,1.5196,1.5456,1.6892,1.6957,1
2,1,3,4,5,1,4,3,2,5,1.5615,1.599,1.7609,1.7768,2.209,2.6735,2.8756,2.8832,2.9134,3.337,1
2,1,3,4,5,1,4,3,2,5,1.5636,1.64,1.7191,1.8025,2.0111,0.65398,0.76167,0.7965,0.90621,1.0406,2
2,1,3,4,5,1,4,3,2,5,1.5886,1.6546,1.7971,1.9327,2.0425,0.87342,0.93879,0.94246,1.1091,1.5428,5
2,1,3,4,5,1,4,3,2,5,1.905,2.0159,2.5541,2.689,2.6975,1.7246,2.0006,2.0155,2.2491,2.2966,2
2,1,3,4,5,1,4,3,2,5,2.2697,3.4548,4.3661,4.8536,7.0928,0.9798,3.0929,3.1759,4.3156,6.414,1
2,1,3,4,5,1,4,3,2,5,2.2727,2.2971,2.3975,2.5397,2.545,0.35894,0.43311,0.52089,0.59068,0.83396,2
2,1,3,4,5,1,4,3,2,5,2.6522,2.6797,2.7951,2.8403,4.0068,0.99592,1.0807,1.0957,1.2209,2.7659,1
2,1,3,4,5,1,4,3,2,5,3.8506,4.0662,4.2796,4.4454,4.5232,5.2503,5.5943,5.6513,5.6634,6.1282,3
2,1,3,4,5,1,4,3,2,5,4.6748,4.6772,4.7717,4.9801,5.521,1.0811,1.2786,1.3145,1.4832,2.5859,5
2,1,3,4,5,1,4,3,2,5,7.9,7.9204,7.9467,7.9969,8.0876,1.0656,1.3693,1.389,1.4305,1.4484,1
2,1,3,4,5,1,4,3,2,5,23.949,23.965,24.538,25.139,25.542,1.8426,2.1644,2.2517,2.2843,2.5005,2
2,1,3,4,5,1,4,3,5,2,1.6001,1.7332,1.7489,1.9215,1.9897,0.90173,1.0343,1.2089,1.2234,1.3471,1
2,1,3,4,5,1,4,3,5,2,1.7908,1.86,2.0114,2.1161,2.1741,1.4355,1.6075,1.6503,1.7499,1.8249,1
2,1,3,4,5,1,4,3,5,2,1.9535,2.058,2.1594,2.1838,2.2112,2.4514,2.9712,2.9879,3.0461,3.0754,1
2,1,3,4,5,1,4,3,5,2,2.0877,2.2887,2.4091,2.4936,2.5724,0.41471,0.42961,0.47424,0.60788,1.2388,2
2,1,3,4,5,1,4,3,5,2,2.1209,2.1762,2.3317,2.4613,2.5215,1.1607,1.2373,1.2548,1.3638,1.4466,2
2,1,3,4,5,1,4,3,5,2,3.0484,3.0981,3.1973,3.2843,3.4074,0.92375,1.1259,1.2427,1.2508,1.4138,2
2,1,3,4,5,1,4,3,5,2,5.5705,5.7928,5.806,6.0972,6.2401,1.386,1.4802,1.4929,1.6114,2.1532,2
2,1,3,4,5,1,4,3,5,2,6.799,7.4758,7.6404,7.7324,7.7882,1.4496,1.5385,1.6779,1.8302,3.5693,2
2,1,3,4,5,1,4,3,5,2,7.0391,7.1447,7.6672,7.7199,7.7448,1.873,2.1469,2.1577,2.1932,2.5438,2
2,1,3,4,5,1,4,3,5,2,7.3542,7.4829,7.7841,7.8174,7.8562,3.4173,3.6976,3.7617,3.8319,4.0922,2
2,1,3,4,5,1,4,5,3,2,1.1624,1.4126,1.6946,1.8086,1.8882,0.58555,0.84382,0.89934,0.97859,1.3814,2
2,1,3,4,5,1,4,5,3,2,3.251,3.2823,3.3279,3.365,3.4058,0.63539,0.67064,0.71961,0.81079,0.84478,1
2,1,3,4,5,1,4,5,3,2,4.7167,4.8437,4.8929,5.0168,5.0176,0.47305,0.64677,0.6983,0.70172,1.4026,2
2,1,3,4,5,1,4,5,3,2,6.6915,7.8344,8.1773,8.2231,8.2755,0.70704,0.83908,0.85647,0.93809,4.7035,2
2,1,3,4,5,1,4,5,3,2,12.608,12.617,12.648,12.81,13.203,1.4405,1.5549,1.6163,1.6964,1.9348,1
2,1,3,4,5,1,5,2,3,4,0.43804,0.46616,0.60201,0.61973,0.97455,0.86168,0.87947,0.90839,0.93275,0.96145,5
2,1,3,4,5,1,5,2,3,4,0.54698,0.55217,0.57316,0.62379,1.3086,2.5654,2.5833,2.5891,2.633,2.6524,5
2,1,3,4,5,1,5,2,3,4,0.77301,0.80597,0.84637,0.85707,1.3449,0.76625,0.89824,0.93522,1.015,1.0598,5
2,1,3,4,5,1,5,2,3,4,1.0311,1.092,1.1893,1.3784,8.9052,5.9731,6.1474,6.2134,6.3083,6.5062,5
2,1,3,4,5,1,5,2,3,4,2.5065,2.52,2.6769,2.8053,4.0921,3.2655,3.3368,3.3941,3.4483,3.5358,5
2,1,3,4,5,1,5,2,4,3,0.48321,0.50936,0.5178,0.56338,0.65058,0.57808,0.57929,0.63959,0.64859,0.67136,5
2,1,3,4,5,1,5,2,4,3,0.87009,0.88666,1.0186,1.11,1.1721,0.45305,0.59641,0.59857,0.60754,0.67111,2
2,1,3,4,5,1,5,2,4,3,1.0694,1.0906,1.0964,1.1765,1.6991,4.7482,4.8628,4.9115,4.9623,4.9666,5
2,1,3,4,5,1,5,2,4,3,11.42,11.494,12.055,12.136,12.324,3.0979,3.5766,3.5798,3.604,3.729,2
2,1,3,4,5,1,5,3,2,4,0.46859,0.47176,0.50813,0.50936,0.61,0.35302,0.45495,0.49453,0.50679,0.51615,1
2,1,3,4,5,1,5,3,2,4,1.4878,1.5835,1.5851,1.7458,1.8952,0.60301,0.82378,0.85833,0.86828,0.87038,1
2,1,3,4,5,1,5,3,2,4,12.902,12.929,13.137,13.202,13.451,5.3959,6.1219,6.2461,6.5025,6.6201,1
2,1,3,4,5,1,5,3,4,2,1.3366,1.3676,1.4119,1.4911,1.5588,1.2256,1.6601,1.6944,1.6944,1.7419,1
2,1,3,4,5,1,5,3,4,2,5.371,5.5712,5.7952,5.9013,6.3236,4.1766,4.6056,4.6201,4.6901,5.0336,5
2,1,3,4,5,1,5,3,4,2,11.875,11.906,11.93,12.194,12.237,0.90751,1.0156,1.1299,1.1871,1.3936,2
2,1,3,4,5,1,5,4,2,3,0.86209,0.86309,0.91476,0.99223,1.2046,0.69949,0.84652,0.87956,0.89915,0.93986,5
2,1,3,4,5,1,5,4,3,2,1.191,1.3567,1.4266,1.4849,1.6433,0.77511,0.80167,0.81539,0.87278,1.0624,2
2,1,3,4,5,1,5,4,3,2,2.3265,2.3694,2.3979,2.4091,2.4832,0.72863,0.87347,0.88243,0.89062,0.91041,2
2,1,3,4,5,1,5,4,3,2,7.3038,7.3632,7.5023,8.0977,8.1384,1.074,1.4313,1.4474,1.5197,1.5791,2
2,1,3,4,5,1,5,4,3,2,8.0568,8.2888,8.99,9.2102,9.4751,2.4339,3.2949,3.3081,3.4606,3.9632,2
2,1,3,4,5,1,5,4,3,2,12.36,12.389,12.459,12.532,12.849,1.1117,1.216,1.5569,1.7136,1.7173,1
2,1,3,4,5,3,1,2,4,5,0.11874,0.54923,0.75298,1.6353,1.831,1.0696,1.0806,1.2459,2.0347,2.1825,3
2,1,3,4,5,3,1,2,4,5,0.1286,0.16514,0.73038,1.353,1.7437,0.40621,0.4306,0.4568,0.9649,1.4421,1
2,1,3,4,5,3,1,2,4,5,0.21102,0.22575,1.516,6.765,8.2697,0.82185,1.1205,1.1724,6.0064,7.8755,1
2,1,3,4,5,3,1,2,4,5,0.21973,0.38681,1.5159,1.7679,17.519,0.78224,1.1243,1.2765,1.8565,17.104,2
2,1,3,4,5,3,1,2,4,5,0.22526,0.32095,0.65126,1.4415,9.7025,0.39674,0.49518,0.6273,1.0362,9.2966,2
2,1,3,4,5,3,1,2,4,5,0.24673,0.4317,0.74636,1.9558,9.2273,0.516,0.67794,0.84633,1.5984,9.1152,2
2,1,3,4,5,3,1,2,4,5,0.25033,0.33536,0.50854,0.93352,2.2241,0.69993,0.70802,0.74816,1.0105,2.1766,1
2,1,3,4,5,3,1,2,4,5,0.25107,0.25685,1.3164,2.0866,28.444,1.0168,1.2657,1.2945,2.054,27.644,2
2,1,3,4,5,3,1,2,4,5,0.27261,0.33817,0.52374,0.70195,1.259,0.1939,0.323,0.38764,0.76291,1.3692,1
2,1,3,4,5,3,1,2,4,5,0.28337,0.37488,0.93155,2.2248,6.0768,0.73523,0.77678,0.86438,1.6591,5.5498,2
2,1,3,4,5,3,1,2,4,5,0.29528,0.37311,0.84807,2.5144,7.6809,0.52401,0.58642,0.70894,2.5002,7.5549,2
2,1,3,4,5,3,1,2,4,5,0.30062,0.45197,0.73194,1.1831,3.5582,0.40276,0.47704,0.70488,0.90093,3.4559,1
2,1,3,4,5,3,1,2,4,5,0.30501,0.37002,0.59316,1.6561,1.7402,0.67526,0.71603,0.76048,1.4943,1.8148,2
2,1,3,4,5,3,1,2,4,5,0.33067,0.3342,0.50293,2.9696,6.1618,0.36818,0.42258,0.50111,2.7644,6.0902,2
2,1,3,4,5,3,1,2,4,5,0.33599,0.36385,0.89406,1.2331,5.8245,0.69621,0.81104,0.90171,0.95125,5.6168,1
2,1,3,4,5,3,1,2,4,5,0.33967,0.63993,0.91842,1.212,3.6636,0.84453,0.9612,1.1259,1.7046,3.5657,1
2,1,3,4,5,3,1,2,4,5,0.34852,0.35352,1.5402,5.1115,9.5089,1.0407,1.3068,1.4051,4.4978,8.82,1
2,1,3,4,5,3,1,2,4,5,0.35863,0.38801,0.45832,1.7726,1.8133,0.39388,0.40273,0.45243,1.6561,1.7199,2
2,1,3,4,5,3,1,2,4,5,0.35918,0.36855,0.48292,1.117,1.4956,0.42949,0.48265,0.52078,1.2278,1.2974,5
2,1,3,4,5,3,1,2,4,5,0.36954,0.71709,0.8246,1.0722,2.1266,0.84047,0.86081,1.0897,1.4177,2.1666,1
2,1,3,4,5,3,1,2,4,5,0.40649,0.46322,0.75643,1.1508,28.32,0.77271,0.79013,0.89892,1.2666,28.479,2
2,1,3,4,5,3,1,2,4,5,0.40942,0.61318,1.6568,3.8662,5.773,1.1843,1.4352,1.8449,3.3505,5.1755,2
2,1,3,4,5,3,1,2,4,5,0.41448,0.83709,1.9501,2.0107,3.9784,0.72213,1.24,1.4648,1.8591,3.0608,2
2,1,3,4,5,3,1,2,4,5,0.45395,0.46103,0.50071,0.73678,3.8157,0.26517,0.28595,0.29833,0.5571,3.7158,2
2,1,3,4,5,3,1,2,4,5,0.46027,0.59217,0.77164,0.81683,1.2895,0.36712,0.43017,0.6324,0.75219,1.4035,1
2,1,3,4,5,3,1,2,4,5,0.46945,0.6448,1.4399,2.1491,2.891,1.7649,1.8312,2.0374,2.1358,2.7048,2
2,1,3,4,5,3,1,2,4,5,0.48105,0.58537,1.0232,2.2149,3.9698,0.90842,1.0301,1.0995,1.7568,3.823,2
2,1,3,4,5,3,1,2,4,5,0.48211,0.66343,1.8969,3.0488,10.284,1.6654,1.6837,2.0274,2.5886,9.9134,2
2,1,3,4,5,3,1,2,4,5,0.48546,0.71796,0.94037,1.3629,3.8214,0.58305,0.78103,0.94932,1.3313,3.568,1
2,1,3,4,5,3,1,2,4,5,0.49338,0.55531,1.1002,1.2008,5.0602,1.031,1.0638,1.2027,1.464,5.005,2
2,1,3,4,5,3,1,2,4,5,0.50867,1.3196,3.9606,7.7113,9.2907,2.8112,3.4761,3.717,7.3011,8.4727,2
2,1,3,4,5,3,1,2,4,5,0.51692,0.56077,0.71624,1.2836,1.3004,0.54219,0.57655,0.63506,1.0385,1.1617,3
2,1,3,4,5,3,1,2,4,5,0.53438,0.59717,1.324,3.1483,4.0851,0.80911,0.93018,1.1527,2.5924,3.6919,2
2,1,3,4,5,3,1,2,4,5,0.54654,0.55529,0.64647,0.64753,1.9585,1.1214,1.1428,1.1696,1.1989,1.6826,5
2,1,3,4,5,3,1,2,4,5,0.56967,0.58507,1.084,1.5022,2.3189,0.99282,1.0507,1.1469,1.6853,2.642,3
2,1,3,4,5,3,1,2,4,5,0.57036,0.59554,1.233,1.4865,2.4598,1.5573,1.58,1.8358,2.1782,2.6108,1
2,1,3,4,5,3,1,2,4,5,0.57252,0.62508,0.92633,1.1807,1.9894,0.22798,0.42717,0.75536,1.6009,2.2222,3
2,1,3,4,5,3,1,2,4,5,0.58368,0.58735,1.1688,1.6034,2.5906,0.84075,0.8762,0.91842,1.2388,2.0971,1
2,1,3,4,5,3,1,2,4,5,0.59009,0.70264,1.264,1.3369,6.5948,1.2859,1.4012,1.4775,1.5373,6.174,2
2,1,3,4,5,3,1,2,4,5,0.61747,0.6447,1.0753,8.0565,8.2629,0.70021,0.77153,0.8564,7.5296,8.5486,2
2,1,3,4,5,3,1,2,4,5,0.63286,0.65056,0.89535,0.99701,8.188,0.91923,0.93777,1.057,1.674,7.891,4
2,1,3,4,5,3,1,2,4,5,0.63556,0.71825,1.191,2.2879,5.855,1.2358,1.2974,1.3714,2.0196,5.6797,2
2,1,3,4,5,3,1,2,4,5,0.6448,0.64965,0.76122,0.80938,1.1271,0.50205,0.56364,0.61866,0.83493,0.85215,1
2,1,3,4,5,3,1,2,4,5,0.65884,0.68271,1.7632,8.5843,28.414,1.3263,1.5266,1.6735,8.75,28.284,2
2,1,3,4,5,3,1,2,4,5,0.67023,0.69935,1.4538,2.6148,3.4096,0.91864,1.0537,1.1332,2.5604,3.173,2
2,1,3,4,5,3,1,2,4,5,0.67055,0.77372,0.87422,4.0585,8.5618,0.30104,0.33512,0.6276,4.3272,8.7762,3
2,1,3,4,5,3,1,2,4,5,0.68334,0.7978,0.93638,5.2839,9.2759,0.74286,0.7841,0.89921,5.3428,8.9974,1
2,1,3,4,5,3,1,2,4,5,0.68486,0.72805,0.91113,1.026,28.265,0.26639,0.34529,0.44814,0.78041,28.513,3
2,1,3,4,5,3,1,2,4,5,0.78507,0.81149,1.0573,1.3225,1.908,0.42172,0.51357,0.65055,1.0876,2.3418,1
2,1,3,4,5,3,1,2,4,5,0.79882,0.80714,0.91758,0.96044,1.1135,0.49067,0.58888,0.62694,0.80659,0.82214,3
2,1,3,4,5,3,1,2,4,5,0.80024,0.81991,0.85232,1.0547,2.4832,0.60436,0.62509,0.66516,0.80586,2.2479,3
2,1,3,4,5,3,1,2,4,5,0.8367,0.85715,1.2542,1.7029,2.9697,0.51247,0.73623,0.94502,1.4603,2.8811,1
2,1,3,4,5,3,1,2,4,5,0.8589,0.95656,1.0166,1.3179,1.9712,2.1296,2.1327,2.1863,2.602,2.7395,2
2,1,3,4,5,3,1,2,4,5,0.88312,1.2464,1.5735,3.1591,8.6515,1.1899,1.2157,1.5305,3.2189,8.6913,1
2,1,3,4,5,3,1,2,4,5,0.92725,0.98132,1.1167,2.2808,3.7297,1.1032,1.1293,1.2377,2.281,3.5337,3
2,1,3,4,5,3,1,2,4,5,0.95939,0.96438,1.0099,1.4172,1.4699,1.4837,1.4954,1.5035,1.8343,1.9337,2
2,1,3,4,5,3,1,2,4,5,0.98867,1.008,1.0688,1.0694,1.1961,0.64556,0.65746,0.69261,0.79321,0.94771,4
2,1,3,4,5,3,1,2,4,5,0.99328,1.035,1.0582,1.0704,2.8376,0.22761,0.23059,0.39466,0.76444,2.6995,5
2,1,3,4,5,3,1,2,4,5,1.0439,1.4359,3.0074,6.0881,38.666,4.82,5.4085,5.5635,6.172,37.653,2
2,1,3,4,5,3,1,2,4,5,1.0516,1.0577,1.0712,1.3165,1.3363,0.34116,0.36013,0.38321,0.51366,0.62017,3
2,1,3,4,5,3,1,2,4,5,1.0679,1.085,1.5934,3.954,4.8984,0.76255,0.99875,1.2027,3.348,5.2514,1
2,1,3,4,5,3,1,2,4,5,1.0681,1.1175,1.2199,1.8159,2.2857,0.40006,0.41968,0.66195,1.9034,2.3186,3
2,1,3,4,5,3,1,2,4,5,1.0826,1.106,1.2314,1.3947,2.3078,0.41609,0.44755,0.59586,0.68502,2.5114,5
2,1,3,4,5,3,1,2,4,5,1.1004,1.1935,1.3418,1.6771,2.0903,0.56743,0.63803,0.87482,1.4705,1.6161,3
2,1,3,4,5,3,1,2,4,5,1.1276,1.1725,1.2581,1.4298,1.5452,0.64115,0.66508,0.80187,0.82177,1.1068,5
2,1,3,4,5,3,1,2,4,5,1.2177,1.5162,1.593,3.2219,3.9111,0.59245,0.63725,1.1851,3.1264,4.171,3
2,1,3,4,5,3,1,2,4,5,1.2279,1.2326,1.4829,5.521,5.9676,1.0678,1.1511,1.2552,5.4215,5.8494,1
2,1,3,4,5,3,1,2,4,5,1.2847,1.2952,1.5164,2.1157,2.1733,0.62872,0.87461,0.94919,1.6483,1.9027,1
2,1,3,4,5,3,1,2,4,5,1.3344,1.3789,1.4274,1.4814,2.9137,0.37765,0.44664,0.58784,0.81924,2.6138,3
2,1,3,4,5,3,1,2,4,5,1.5577,1.5864,1.9117,2.688,25.271,0.52395,0.8425,1.1368,1.8314,25.806,3
2,1,3,4,5,3,1,2,4,5,1.8449,1.8763,2.0825,2.098,3.0971,0.91632,1.0242,1.268,1.7464,2.6828,3
2,1,3,4,5,3,1,2,4,5,2.0492,2.1077,2.3467,2.382,2.4597,3.0099,3.1706,3.2098,3.3714,3.5365,3
2,1,3,4,5,3,1,2,4,5,3.3675,3.3817,3.506,3.5531,3.575,0.39437,0.60526,0.72049,0.8819,1.0091,2
2,1,3,4,5,3,1,2,4,5,3.3948,3.4457,4.8809,13.862,27.015,3.6197,4.1558,4.2243,10.981,25.743,2
2,1,3,4,5,3,1,2,4,5,3.7791,3.7951,4.0086,4.1921,4.2785,0.91875,1.0079,1.1114,1.122,2.4817,5
2,1,3,4,5,3,1,2,4,5,3.975,4.0221,4.5919,4.7075,4.8943,4.4169,4.526,4.7071,4.9677,4.9812,1
2,1,3,4,5,3,1,2,4,5,4.7396,4.809,5.0968,5.152,6.8271,4.4736,4.6092,4.718,5.0848,5.384,5
2,1,3,4,5,3,1,2,4,5,4.806,5.2659,5.9945,6.4618,6.6334,3.5344,4.2143,4.7375,5.0172,5.2512,1
2,1,3,4,5,3,1,2,4,5,8.4889,8.6605,8.7276,8.8729,8.9379,4.7336,4.7576,5.1354,5.1375,5.7029,1
2,1,3,4,5,3,1,2,5,4,0.85528,0.90291,0.96278,1.0122,1.0722,0.28214,0.40142,0.50404,0.63296,0.71495,3
2,1,3,4,5,3,1,4,2,5,0.74563,0.87754,0.92861,1.0313,1.8611,1.045,1.0802,1.1005,1.1779,1.963,3
2,1,3,4,5,3,1,4,2,5,0.75704,0.8937,1.1695,1.2261,2.4564,0.92181,0.96995,1.0471,1.0806,2.401,5
2,1,3,4,5,3,1,4,2,5,0.87671,1.0121,1.3066,1.3921,1.7373,0.61444,0.8847,0.99096,1.0244,1.2239,3
2,1,3,4,5,3,1,4,2,5,1.476,1.5093,1.6435,1.6543,5.6234,0.55726,0.55955,0.6679,0.74876,5.5206,5
2,1,3,4,5,3,1,4,2,5,1.5994,1.6596,1.7722,1.9155,2.4408,0.62216,0.75494,0.83478,0.87837,2.1984,5
2,1,3,4,5,3,1,4,2,5,1.8492,1.8767,1.9109,1.9515,2.2413,0.98743,1.0027,1.0556,1.0591,1.1755,3
2,1,3,4,5,3,1,4,2,5,2.0884,2.1325,2.2162,2.2233,3.3752,0.61128,0.61628,0.65891,0.7652,3.8601,5
2,1,3,4,5,3,1,4,2,5,2.2383,2.3891,2.4649,2.6386,2.9475,0.81129,0.86954,1.1289,1.2667,1.6663,2
2,1,3,4,5,3,1,4,2,5,2.9428,2.9449,3.1208,3.2168,3.2242,1.2032,1.2197,1.3911,1.3979,1.5014,1
2,1,3,4,5,3,1,4,2,5,5.2842,5.3014,5.5701,5.7843,5.9838,1.2894,1.2928,1.5976,1.6359,1.7122,2
2,1,3,4,5,3,1,4,2,5,5.3648,5.5135,5.5793,5.6928,5.8341,2.6674,2.6856,2.8818,3.0167,3.3893,2
2,1,3,4,5,3,1,4,2,5,8.7317,9.0672,9.9937,10.57,10.68,4.2697,4.3189,4.8766,5.0668,5.2276,2
2,1,3,4,5,3,1,4,2,5,13.032,13.042,13.114,13.201,13.29,1.1328,1.4821,1.5649,1.604,1.8524,3
2,1,3,4,5,3,1,4,5,2,1.7986,1.8128,1.883,1.9039,1.9332,0.66157,0.66765,0.70092,0.70328,0.799,2
2,1,3,4,5,3,1,4,5,2,1.9452,2.0708,2.2864,2.4172,2.5745,0.62579,0.63212,0.70797,0.82173,1.2168,2
2,1,3,4,5,3,1,4,5,2,3.3432,3.4363,3.6343,3.9883,3.9913,1.042,1.0661,1.1183,1.1627,1.3829,2
2,1,3,4,5,3,1,4,5,2,4.684,4.9505,5.29,5.3543,5.4068,1.4988,1.5732,1.5909,1.699,2.5691,2
2,1,3,4,5,3,1,4,5,2,7.1585,7.3309,7.7206,8.1061,8.2121,1.2371,1.7878,1.9767,2.2173,2.6817,2
2,1,3,4,5,3,1,4,5,2,8.0568,8.1352,8.7297,9.341,9.8302,2.2496,2.2664,2.6589,3.0372,3.5503,2
2,1,3,4,5,3,1,4,5,2,9.6712,9.6764,10.49,10.509,10.53,1.2388,1.3039,1.3343,1.4334,1.4344,1
2,1,3,4,5,3,1,5,4,2,0.90989,0.97243,1.0655,1.1501,1.1907,0.7498,0.76819,0.82983,0.8852,0.92392,2
2,1,3,4,5,3,1,5,4,2,5.9073,5.9924,6.1076,6.6052,6.65,1.1949,1.4696,1.6478,1.6808,1.7831,2
2,1,3,4,5,3,4,1,2,5,0.52401,0.64884,1.1131,1.3721,5.6493,0.40856,0.45748,0.58469,0.79119,5.4742,1
2,1,3,4,5,3,4,1,2,5,0.62685,0.65677,0.83661,0.92275,21.696,0.73043,0.73617,0.7764,0.85945,21.886,5
2,1,3,4,5,3,4,1,2,5,1.4765,1.4931,1.6359,1.6574,2.3115,2.3983,2.4221,2.434,2.4572,3.123,1
2,1,3,4,5,3,4,1,2,5,4.0439,4.0661,4.1893,4.258,4.7312,1.5786,1.7419,1.7507,1.8013,2.3588,1
2,1,3,4,5,3,4,1,2,5,6.1247,6.1305,6.2102,6.2123,6.3713,2.1679,2.1758,2.2127,2.239,2.411,2
2,1,3,4,5,3,4,1,5,2,9.3929,9.3998,9.4743,9.5288,9.6469,0.42221,0.45344,0.47277,0.56736,0.89125,2
2,1,3,4,5,3,4,5,1,2,12.237,12.604,12.9,12.933,13.092,1.0382,1.0384,1.1434,1.16,3.5074,2
2,1,3,4,5,4,1,2,3,5,0.42307,0.45064,0.52354,0.7675,2.0502,0.89764,0.96005,1.0414,1.0464,2.3199,3
2,1,3,4,5,4,1,2,3,5,0.57385,0.76401,0.82331,1.649,2.0699,2.0955,2.3261,2.3899,2.4535,3.3531,4
2,1,3,4,5,4,1,2,3,5,1.0551,1.0837,1.2357,2.5052,2.5545,1.4556,1.9216,1.9697,2.5035,3.0058,4
2,1,3,4,5,4,1,2,3,5,1.2308,1.2983,1.544,2.6352,24.94,3.3772,3.5618,3.6164,3.6398,22.778,5
2,1,3,4,5,4,1,2,3,5,4.907,4.9377,5.0008,5.0828,5.2276,2.1725,2.2379,2.319,2.3481,2.4781,4
2,1,3,4,5,4,1,3,2,5,0.61622,0.63609,0.66097,0.74491,1.4435,0.54723,0.60183,0.62126,0.65084,1.2373,1
2,1,3,4,5,4,1,3,2,5,2.2114,2.2488,2.5514,2.5968,8.1219,0.61734,0.65143,0.76018,0.87098,9.2245,5
2,1,3,4,5,4,1,3,2,5,2.2705,2.3778,2.4648,2.6539,3.2318,1.2735,1.2987,1.3522,1.5422,2.014,1
2,1,3,4,5,4,1,3,2,5,2.4077,2.4196,2.5001,2.6272,2.7892,1.4665,1.4679,1.6503,1.6818,1.754,1
2,1,3,4,5,4,1,3,2,5,2.4182,2.5324,2.7133,3.0658,37.059,2.2765,2.5071,2.5746,2.6315,38.883,5
2,1,3,4,5,4,1,3,5,2,1.3852,1.4481,1.4925,1.5694,1.6251,0.61182,0.62989,0.74903,0.76401,0.77143,2
2,1,3,4,5,4,1,3,5,2,3.1051,3.1314,3.3807,3.479,3.6451,0.79951,0.89409,0.94713,1.3205,1.358,1
2,1,3,4,5,4,3,1,2,5,0.5336,0.54666,0.73817,0.8476,2.2415,0.94112,0.97377,0.98166,1.0423,2.0174,1
2,1,3,4,5,4,3,1,2,5,0.715,0.92136,1.1566,1.1834,3.8324,0.62392,0.66079,0.7535,0.97277,3.9026,3
2,1,3,4,5,4,3,1,2,5,1.1451,1.1607,1.2738,1.3524,3.7584,0.40667,0.58035,0.67063,0.71641,3.2567,2
2,1,3,4,5,4,3,1,5,2,1.7554,1.7596,1.992,2.0727,2.2296,1.5204,1.5751,1.5907,1.7397,1.7781,2
2,1,3,4,5,4,3,1,5,2,3.2771,3.2845,3.4217,3.5685,3.6131,0.76804,0.87236,0.98125,0.99921,1.0573,2
2,1,3,4,5,5,1,2,3,4,0.51231,0.59847,0.70987,1.2675,2.0487,1.445,1.6139,1.7935,1.9718,1.9836,5
2,1,3,4,5,5,1,2,3,4,0.91179,0.97931,1.0131,1.0951,6.4942,11.449,12.023,12.172,12.412,12.433,5
2,1,3,4,5,5,1,2,3,4,0.93311,0.93748,1.0424,1.1874,1.4452,1.2718,1.2911,1.3818,1.4705,1.4835,5
2,1,3,4,5,5,1,2,3,4,1.9344,1.989,2.1002,2.1034,2.8776,3.3509,3.5634,3.6428,3.7184,3.7431,5
2,1,3,4,5,5,1,2,4,3,0.64397,0.73105,0.74536,1.0303,3.6859,1.977,2.1494,2.2142,2.2543,2.2691,5
2,1,3,4,5,5,1,3,2,4,1.1201,1.1774,1.3067,1.3478,1.4635,0.73171,0.74097,0.80904,0.83955,0.92105,2
2,1,3,4,5,5,1,3,2,4,1.2478,1.4364,1.5272,1.5448,2.0637,1.3951,1.4735,1.7348,1.7547,1.8515,5
2,1,3,4,5,5,4,1,2,3,1.4214,1.4215,1.4694,1.5013,1.5189,0.44752,0.46874,0.47967,0.53713,0.55786,1
2,1,3,5,4,1,2,3,4,5,0.12126,0.22827,0.64706,0.71068,0.73879,0.1949,0.28499,0.42796,0.66526,0.70549,2
2,1,3,5,4,1,2,3,4,5,0.19718,0.35565,1.0533,1.1537,1.1892,0.14978,0.39259,1.1548,1.2909,1.3504,1
2,1,3,5,4,1,2,3,4,5,0.20192,0.26577,1.0498,2.1494,2.5025,0.69634,0.82063,0.96201,1.8851,2.3264,1
2,1,3,5,4,1,2,3,4,5,0.26554,0.29648,0.44534,0.68372,0.68472,0.18024,0.24177,0.50893,0.67203,0.73294,1
2,1,3,5,4,1,2,3,4,5,0.31329,0.36694,2.5326,3.907,4.4517,2.5038,2.5249,2.9988,3.4924,4.4272,2
2,1,3,5,4,1,2,3,4,5,0.31832,0.34007,1.5648,1.7344,1.7925,0.19501,0.42872,1.7912,1.9001,1.9729,1
2,1,3,5,4,1,2,3,4,5,0.32032,0.36319,0.56382,1.0282,1.1318,0.40452,0.56315,0.68075,0.81236,0.95238,1
2,1,3,5,4,1,2,3,4,5,0.34484,0.36058,0.58095,0.60917,0.70379,0.15719,0.27001,0.54475,0.56662,0.68519,1
2,1,3,5,4,1,2,3,4,5,0.444,0.53759,0.81321,1.1971,1.2175,0.4106,0.55165,0.83154,1.2387,1.4096,1
2,1,3,5,4,1,2,3,4,5,0.48026,0.49486,0.79516,1.7308,1.7326,0.17577,0.4364,0.75336,1.6191,1.7928,1
2,1,3,5,4,1,2,3,4,5,0.48519,0.63714,1.1929,1.4705,1.4781,0.22819,0.54545,1.235,1.5269,1.6293,1
2,1,3,5,4,1,2,3,4,5,0.50015,0.52293,0.76729,0.90844,0.91159,0.30972,0.3483,0.62931,0.78248,0.81541,1
2,1,3,5,4,1,2,3,4,5,0.50319,0.73957,0.74144,0.81007,0.87873,0.6002,0.95422,1.0545,1.0959,1.197,1
